customer_id,month,snapshot_date,txn_count,txn_amount,app_logins,complaints,channel_atm,channel_mobile,channel_branch
15761141,1,2026-01-31,15,2143.99,14,0,0,1,0
15761141,2,2026-02-28,15,677.36,12,0,1,1,0
15761141,3,2026-03-31,16,959.23,10,0,0,1,1
15761141,4,2026-04-30,18,2327.23,15,1,0,1,1
15761141,5,2026-05-31,19,1658.76,12,1,1,0,0
15761141,6,2026-06-30,15,473.58,9,0,0,0,0
15781702,1,2026-01-31,19,816.49,10,1,0,1,0
15781702,2,2026-02-28,17,1609.05,8,1,0,0,0
15781702,3,2026-03-31,17,1406.13,14,1,1,1,0
15781702,4,2026-04-30,19,2005.68,14,2,1,1,0
15781702,5,2026-05-31,18,1447.68,16,0,0,1,0
15781702,6,2026-06-30,12,1237.5,12,0,0,1,0
15790235,1,2026-01-31,14,1990.51,15,1,0,1,0
15790235,2,2026-02-28,19,1013.18,19,0,1,1,1
15790235,3,2026-03-31,25,1863.1,13,1,0,1,0
15790235,4,2026-04-30,28,2822.53,10,0,1,1,1
15790235,5,2026-05-31,11,713.33,9,0,1,1,1
15790235,6,2026-06-30,19,1361.21,12,0,0,0,0
15641416,1,2026-01-31,19,1941.28,15,2,1,1,1
15641416,2,2026-02-28,13,1669.41,9,1,0,0,0
15641416,3,2026-03-31,14,1353.3,12,0,1,1,1
15641416,4,2026-04-30,10,340.57,10,0,1,0,0
15641416,5,2026-05-31,13,1652.39,13,0,1,0,0
15641416,6,2026-06-30,17,1380.92,6,1,0,1,0
15775234,1,2026-01-31,10,425.78,7,0,0,1,0
15775234,2,2026-02-28,11,1347.01,16,0,1,1,1
15775234,3,2026-03-31,12,563.66,14,1,1,0,0
15775234,4,2026-04-30,7,225.77,15,1,1,1,0
15775234,5,2026-05-31,16,2220.24,11,0,0,1,0
15775234,6,2026-06-30,12,405.38,11,1,0,1,0
15659475,1,2026-01-31,10,506.88,11,1,1,0,1
15659475,2,2026-02-28,12,1688.4,15,0,0,1,0
15659475,3,2026-03-31,10,375.08,15,0,0,0,0
15659475,4,2026-04-30,10,233.52,8,0,0,1,0
15659475,5,2026-05-31,8,257.35,6,0,0,0,1
15659475,6,2026-06-30,9,479.07,12,0,0,1,0
15642202,1,2026-01-31,18,2352.7,11,0,1,1,1
15642202,2,2026-02-28,14,1887.22,16,1,1,0,1
15642202,3,2026-03-31,16,1329.77,7,0,0,1,1
15642202,4,2026-04-30,19,1457.09,12,0,1,1,0
15642202,5,2026-05-31,24,2730.66,10,0,0,0,1
15642202,6,2026-06-30,24,1835.05,11,0,1,1,0
15771417,1,2026-01-31,12,1057.47,10,0,0,1,0
15771417,2,2026-02-28,10,375.18,11,0,0,0,0
15771417,3,2026-03-31,6,317.53,12,0,1,1,1
15771417,4,2026-04-30,2,208.08,6,0,0,1,0
15771417,5,2026-05-31,3,350.66,7,1,0,0,1
15771417,6,2026-06-30,2,67.57,2,0,0,0,0
15585100,1,2026-01-31,5,210.51,9,0,0,1,0
15585100,2,2026-02-28,14,409.45,8,0,1,1,0
15585100,3,2026-03-31,14,528.3,6,1,0,1,1
15585100,4,2026-04-30,4,383.45,10,0,0,0,0
15585100,5,2026-05-31,8,1136.36,9,1,1,1,1
15585100,6,2026-06-30,7,765.05,0,3,0,1,0
15700487,1,2026-01-31,6,729.96,12,1,1,0,0
15700487,2,2026-02-28,6,276.65,13,1,0,1,0
15700487,3,2026-03-31,6,453.35,12,2,1,1,0
15700487,4,2026-04-30,9,587.86,10,1,0,1,0
15700487,5,2026-05-31,9,312.37,13,1,0,0,1
15700487,6,2026-06-30,5,609.09,4,1,0,1,0
15726589,1,2026-01-31,13,421.4,9,0,1,1,0
15726589,2,2026-02-28,9,1254.71,15,1,0,1,0
15726589,3,2026-03-31,14,615.76,13,0,0,1,0
15726589,4,2026-04-30,13,298.74,8,0,0,0,1
15726589,5,2026-05-31,9,504.73,14,1,0,1,1
15726589,6,2026-06-30,10,384.54,14,0,1,0,0
15747503,1,2026-01-31,16,1597.17,12,2,1,1,0
15747503,2,2026-02-28,7,949.26,16,0,0,0,0
15747503,3,2026-03-31,13,1536.76,15,1,1,0,0
15747503,4,2026-04-30,6,159.75,10,2,1,0,0
15747503,5,2026-05-31,9,248.4,9,1,0,0,0
15747503,6,2026-06-30,8,930.51,8,0,1,1,0
15595883,1,2026-01-31,21,555.84,9,0,0,1,0
15595883,2,2026-02-28,22,926.18,11,0,0,0,0
15595883,3,2026-03-31,22,2735.9,15,1,0,1,0
15595883,4,2026-04-30,14,628.68,12,0,0,0,0
15595883,5,2026-05-31,17,1043.75,10,0,0,1,0
15595883,6,2026-06-30,24,3505.66,6,0,0,1,0
15663826,1,2026-01-31,21,1264.93,6,0,0,1,1
15663826,2,2026-02-28,15,445.2,6,1,0,1,0
15663826,3,2026-03-31,18,442.31,17,0,1,1,0
15663826,4,2026-04-30,18,2099.82,10,0,0,1,0
15663826,5,2026-05-31,24,1758.64,17,0,0,1,0
15663826,6,2026-06-30,19,714.63,15,0,0,1,0
15742820,1,2026-01-31,33,3416.71,16,0,0,1,0
15742820,2,2026-02-28,17,2222.9,10,0,1,1,0
15742820,3,2026-03-31,23,2418.61,12,1,0,1,0
15742820,4,2026-04-30,17,340.11,8,0,0,1,0
15742820,5,2026-05-31,13,1091.6,13,1,0,1,1
15742820,6,2026-06-30,19,1977.22,11,2,0,1,0
15624793,1,2026-01-31,7,618.43,18,1,1,1,0
15624793,2,2026-02-28,8,382.84,9,0,0,1,0
15624793,3,2026-03-31,12,921.85,16,0,0,1,1
15624793,4,2026-04-30,7,238.3,12,0,1,0,0
15624793,5,2026-05-31,8,310.51,9,1,0,0,0
15624793,6,2026-06-30,12,1228.9,12,0,1,1,0
15597930,1,2026-01-31,8,294.83,14,1,0,0,1
15597930,2,2026-02-28,4,466.26,7,1,0,0,0
15597930,3,2026-03-31,3,328.22,6,0,0,1,0
15597930,4,2026-04-30,3,368.25,6,1,0,1,0
15597930,5,2026-05-31,4,398.12,8,1,0,0,0
15597930,6,2026-06-30,5,698.24,3,1,0,0,0
15665110,1,2026-01-31,21,3077.39,15,0,1,1,0
15665110,2,2026-02-28,19,1272.96,6,0,0,1,1
15665110,3,2026-03-31,8,497.57,7,0,0,0,0
15665110,4,2026-04-30,6,484.68,9,0,0,0,0
15665110,5,2026-05-31,19,2307.19,5,0,1,1,0
15665110,6,2026-06-30,16,1759.02,16,1,1,1,0
15770719,1,2026-01-31,16,1022.4,15,0,0,1,0
15770719,2,2026-02-28,22,3059.85,19,0,1,1,0
15770719,3,2026-03-31,18,1202.52,10,0,1,1,1
15770719,4,2026-04-30,14,1011.79,12,0,0,0,1
15770719,5,2026-05-31,12,316.02,8,0,0,0,0
15770719,6,2026-06-30,16,2108.91,13,0,0,1,0
15731327,1,2026-01-31,20,710.89,8,0,0,0,0
15731327,2,2026-02-28,18,2603.8,17,0,0,1,0
15731327,3,2026-03-31,13,1830.69,7,0,0,1,0
15731327,4,2026-04-30,15,339.49,13,0,0,1,0
15731327,5,2026-05-31,14,1539.9,8,0,0,1,1
15731327,6,2026-06-30,20,549.23,6,0,1,1,0
15576044,1,2026-01-31,10,852.5,11,0,0,0,0
15576044,2,2026-02-28,10,685.08,8,1,0,0,0
15576044,3,2026-03-31,7,829.96,8,0,0,1,0
15576044,4,2026-04-30,10,865.11,14,0,0,0,1
15576044,5,2026-05-31,9,615.74,13,0,1,0,1
15576044,6,2026-06-30,18,461.75,11,2,1,1,0
15775662,1,2026-01-31,7,673.84,16,1,1,0,0
15775662,2,2026-02-28,9,716.64,7,0,0,1,0
15775662,3,2026-03-31,9,1319.16,11,0,0,1,0
15775662,4,2026-04-30,7,963.09,10,0,1,0,1
15775662,5,2026-05-31,11,579.41,16,0,0,1,0
15775662,6,2026-06-30,11,1138.56,12,0,1,1,0
15646817,1,2026-01-31,9,636.67,16,1,0,0,0
15646817,2,2026-02-28,16,957.9,9,1,1,1,1
15646817,3,2026-03-31,11,1045.27,15,0,0,1,0
15646817,4,2026-04-30,11,868.85,19,0,0,1,0
15646817,5,2026-05-31,10,1357.07,14,0,0,0,1
15646817,6,2026-06-30,11,786.52,12,0,1,0,0
15596060,1,2026-01-31,22,713.62,9,0,1,1,0
15596060,2,2026-02-28,19,799.78,10,1,0,0,1
15596060,3,2026-03-31,16,2019.01,14,2,1,1,1
15596060,4,2026-04-30,19,1513.73,13,0,0,1,1
15596060,5,2026-05-31,17,472.87,4,0,0,1,0
15596060,6,2026-06-30,23,2619.69,16,0,0,1,0
15723299,1,2026-01-31,15,1813.7,15,1,0,1,0
15723299,2,2026-02-28,19,1983.35,11,3,0,1,0
15723299,3,2026-03-31,14,1818.56,12,2,1,1,1
15723299,4,2026-04-30,13,1134.85,9,2,0,1,0
15723299,5,2026-05-31,15,865.34,8,0,0,1,0
15723299,6,2026-06-30,14,1176.47,10,1,1,1,0
15636982,1,2026-01-31,11,1608.19,7,0,1,1,0
15636982,2,2026-02-28,15,1552.52,13,0,0,1,0
15636982,3,2026-03-31,15,1546.06,11,0,0,1,1
15636982,4,2026-04-30,16,1213.24,14,1,1,1,0
15636982,5,2026-05-31,14,722.24,6,0,0,0,0
15636982,6,2026-06-30,14,688.04,21,1,0,1,0
15751175,1,2026-01-31,16,468.21,11,0,1,1,1
15751175,2,2026-02-28,14,1448.35,10,0,0,1,0
15751175,3,2026-03-31,18,2571.19,9,1,0,1,0
15751175,4,2026-04-30,23,673.4,16,0,0,1,0
15751175,5,2026-05-31,19,1185.29,12,0,0,1,0
15751175,6,2026-06-30,16,2270.13,9,0,0,1,0
15618936,1,2026-01-31,6,821.55,15,0,0,0,0
15618936,2,2026-02-28,6,298.6,8,0,1,1,0
15618936,3,2026-03-31,2,274.16,7,0,0,1,0
15618936,4,2026-04-30,3,73.23,8,0,1,0,0
15618936,5,2026-05-31,2,94.44,6,1,1,0,0
15618936,6,2026-06-30,0,0.0,1,1,0,1,0
15787529,1,2026-01-31,10,1000.85,11,1,0,1,0
15787529,2,2026-02-28,11,1485.76,14,1,0,1,0
15787529,3,2026-03-31,10,1225.39,10,0,1,0,0
15787529,4,2026-04-30,7,876.99,15,3,0,1,0
15787529,5,2026-05-31,6,196.45,13,0,1,1,0
15787529,6,2026-06-30,4,407.49,9,1,0,1,0
15780128,1,2026-01-31,7,908.69,9,0,0,1,0
15780128,2,2026-02-28,4,368.3,13,0,1,0,0
15780128,3,2026-03-31,11,1518.55,8,1,1,1,0
15780128,4,2026-04-30,8,750.14,14,0,0,1,0
15780128,5,2026-05-31,8,455.74,16,0,1,1,0
15780128,6,2026-06-30,7,654.55,18,1,0,1,0
15615991,1,2026-01-31,14,600.41,16,0,0,0,0
15615991,2,2026-02-28,21,1780.63,11,0,1,0,0
15615991,3,2026-03-31,19,1383.76,6,0,1,1,1
15615991,4,2026-04-30,15,2240.07,19,0,0,1,0
15615991,5,2026-05-31,18,1775.06,8,0,0,1,0
15615991,6,2026-06-30,15,634.04,9,0,0,1,0
15757001,1,2026-01-31,11,1593.27,13,2,1,1,0
15757001,2,2026-02-28,18,2679.49,14,1,0,0,0
15757001,3,2026-03-31,15,1289.15,20,0,0,1,0
15757001,4,2026-04-30,18,1751.68,7,0,0,1,0
15757001,5,2026-05-31,23,2460.69,11,0,1,1,1
15757001,6,2026-06-30,12,861.88,6,1,1,1,0
15595388,1,2026-01-31,16,1014.51,15,0,1,1,0
15595388,2,2026-02-28,17,2419.47,9,0,0,1,0
15595388,3,2026-03-31,16,1827.88,12,0,0,1,1
15595388,4,2026-04-30,14,1126.67,9,1,0,1,0
15595388,5,2026-05-31,26,521.24,17,0,1,1,0
15595388,6,2026-06-30,15,1764.86,10,0,1,1,0
15699550,1,2026-01-31,21,2034.03,23,1,1,0,0
15699550,2,2026-02-28,23,2606.22,15,0,0,1,0
15699550,3,2026-03-31,19,2139.62,14,1,0,1,1
15699550,4,2026-04-30,20,1770.27,10,0,1,1,0
15699550,5,2026-05-31,17,857.89,15,0,0,1,1
15699550,6,2026-06-30,21,2040.39,19,1,0,1,1
15581620,1,2026-01-31,20,2920.82,13,2,0,1,0
15581620,2,2026-02-28,12,1249.24,10,0,1,0,0
15581620,3,2026-03-31,22,1751.08,17,0,1,0,0
15581620,4,2026-04-30,18,2315.92,10,0,0,0,1
15581620,5,2026-05-31,23,1969.62,15,0,0,1,0
15581620,6,2026-06-30,15,757.49,17,0,1,0,0
15600934,1,2026-01-31,9,1195.0,10,2,0,1,0
15600934,2,2026-02-28,10,1238.78,7,2,0,0,0
15600934,3,2026-03-31,5,281.15,12,0,0,1,0
15600934,4,2026-04-30,5,113.55,9,0,0,0,0
15600934,5,2026-05-31,3,69.43,11,1,1,0,0
15600934,6,2026-06-30,1,87.64,11,1,1,1,0
15738672,1,2026-01-31,10,1226.5,8,1,1,1,0
15738672,2,2026-02-28,10,370.55,8,0,1,1,0
15738672,3,2026-03-31,11,273.11,10,1,1,1,0
15738672,4,2026-04-30,14,1990.63,13,0,1,0,1
15738672,5,2026-05-31,10,484.32,6,0,0,1,1
15738672,6,2026-06-30,6,465.77,7,0,0,1,0
15721307,1,2026-01-31,16,371.06,16,1,1,1,0
15721307,2,2026-02-28,11,1383.58,5,0,0,1,0
15721307,3,2026-03-31,7,898.88,13,0,1,1,0
15721307,4,2026-04-30,4,584.38,15,2,0,1,1
15721307,5,2026-05-31,19,1106.77,13,0,0,1,0
15721307,6,2026-06-30,12,908.56,14,0,1,0,0
15619280,1,2026-01-31,7,768.41,19,0,0,1,0
15619280,2,2026-02-28,15,1943.2,7,1,0,0,1
15619280,3,2026-03-31,6,868.45,14,1,0,1,1
15619280,4,2026-04-30,9,1263.98,8,0,1,0,0
15619280,5,2026-05-31,11,932.41,7,0,1,0,0
15619280,6,2026-06-30,8,865.45,12,0,0,1,0
15768244,1,2026-01-31,18,2420.89,10,0,0,1,0
15768244,2,2026-02-28,23,3121.52,11,1,1,0,1
15768244,3,2026-03-31,21,2068.94,12,0,0,1,0
15768244,4,2026-04-30,15,624.07,19,0,0,0,1
15768244,5,2026-05-31,13,555.43,15,0,1,1,1
15768244,6,2026-06-30,13,1667.09,9,2,1,1,0
15806837,1,2026-01-31,6,470.1,8,0,1,1,0
15806837,2,2026-02-28,5,549.29,16,1,0,1,1
15806837,3,2026-03-31,11,220.61,12,0,0,1,0
15806837,4,2026-04-30,11,1434.73,8,1,0,1,0
15806837,5,2026-05-31,12,1570.59,6,1,1,1,0
15806837,6,2026-06-30,12,264.67,7,0,0,1,0
15643496,1,2026-01-31,11,637.43,8,1,0,1,0
15643496,2,2026-02-28,11,1457.3,17,0,0,0,0
15643496,3,2026-03-31,10,817.54,10,0,0,0,0
15643496,4,2026-04-30,16,1028.92,16,0,0,1,0
15643496,5,2026-05-31,11,292.87,10,0,1,0,1
15643496,6,2026-06-30,6,687.19,18,0,1,0,0
15813916,1,2026-01-31,23,2855.4,13,0,0,0,1
15813916,2,2026-02-28,22,926.34,13,1,0,0,0
15813916,3,2026-03-31,26,1350.21,14,0,0,0,0
15813916,4,2026-04-30,25,717.75,14,0,0,1,0
15813916,5,2026-05-31,17,1793.89,13,0,0,1,1
15813916,6,2026-06-30,15,591.28,10,0,0,0,1
15626385,1,2026-01-31,21,1969.38,13,1,0,1,1
15626385,2,2026-02-28,22,554.77,11,0,1,0,0
15626385,3,2026-03-31,24,533.06,13,1,0,1,1
15626385,4,2026-04-30,10,906.33,11,0,1,1,0
15626385,5,2026-05-31,22,2447.28,7,0,0,1,0
15626385,6,2026-06-30,13,590.0,6,0,1,1,1
15603582,1,2026-01-31,6,379.6,10,1,0,1,0
15603582,2,2026-02-28,8,823.97,12,0,0,0,0
15603582,3,2026-03-31,12,867.52,9,0,0,0,0
15603582,4,2026-04-30,9,190.62,14,1,0,0,0
15603582,5,2026-05-31,6,267.99,13,1,0,1,0
15603582,6,2026-06-30,10,557.06,10,0,1,0,0
15764351,1,2026-01-31,18,2449.43,9,0,0,1,0
15764351,2,2026-02-28,19,529.36,11,0,0,0,0
15764351,3,2026-03-31,26,3817.32,9,1,0,1,0
15764351,4,2026-04-30,20,2098.59,10,0,0,1,0
15764351,5,2026-05-31,18,899.22,12,1,0,1,0
15764351,6,2026-06-30,22,2989.18,14,1,0,1,0
15667938,1,2026-01-31,13,947.66,16,0,0,1,0
15667938,2,2026-02-28,15,1892.84,15,0,0,1,0
15667938,3,2026-03-31,16,626.75,13,0,1,0,0
15667938,4,2026-04-30,17,2236.07,17,0,1,1,0
15667938,5,2026-05-31,25,1986.53,11,0,0,1,1
15667938,6,2026-06-30,12,1648.25,13,0,0,1,0
15576360,1,2026-01-31,11,233.03,7,1,0,1,0
15576360,2,2026-02-28,20,2740.63,16,0,0,1,0
15576360,3,2026-03-31,27,611.18,16,1,0,1,1
15576360,4,2026-04-30,16,716.62,10,1,0,1,0
15576360,5,2026-05-31,18,481.62,16,0,0,0,0
15576360,6,2026-06-30,19,806.88,18,0,1,1,0
15628813,1,2026-01-31,7,399.34,22,0,1,1,0
15628813,2,2026-02-28,10,610.84,10,0,1,1,0
15628813,3,2026-03-31,16,889.18,10,0,0,1,0
15628813,4,2026-04-30,12,1178.47,10,2,0,0,0
15628813,5,2026-05-31,14,1012.02,10,1,0,0,0
15628813,6,2026-06-30,4,559.2,6,1,0,1,1
15584190,1,2026-01-31,17,711.64,14,0,0,0,0
15584190,2,2026-02-28,18,2209.0,11,0,1,1,0
15584190,3,2026-03-31,18,1222.72,14,0,0,0,1
15584190,4,2026-04-30,25,1242.7,15,0,1,1,1
15584190,5,2026-05-31,24,2529.43,10,0,1,1,0
15584190,6,2026-06-30,20,1061.73,13,0,0,0,0
15716449,1,2026-01-31,7,517.71,13,0,1,0,0
15716449,2,2026-02-28,12,874.41,5,0,0,1,0
15716449,3,2026-03-31,12,519.02,8,0,1,0,0
15716449,4,2026-04-30,13,1866.25,13,0,0,1,0
15716449,5,2026-05-31,8,383.74,17,0,0,1,1
15716449,6,2026-06-30,12,921.1,6,0,1,1,0
15759913,1,2026-01-31,19,1010.14,11,1,0,1,0
15759913,2,2026-02-28,12,618.82,17,1,1,1,0
15759913,3,2026-03-31,17,2170.59,12,1,0,0,0
15759913,4,2026-04-30,15,1645.62,9,0,0,0,0
15759913,5,2026-05-31,21,1877.61,10,0,1,1,0
15759913,6,2026-06-30,18,1610.32,9,1,1,1,0
15701555,1,2026-01-31,21,2119.54,11,0,0,0,0
15701555,2,2026-02-28,19,2192.87,15,1,0,1,0
15701555,3,2026-03-31,16,890.96,14,1,1,1,0
15701555,4,2026-04-30,18,1482.72,8,1,1,1,0
15701555,5,2026-05-31,16,1709.43,11,0,1,0,1
15701555,6,2026-06-30,18,1653.32,12,1,1,0,0
15758482,1,2026-01-31,11,881.76,5,0,0,1,0
15758482,2,2026-02-28,13,891.32,15,0,1,1,0
15758482,3,2026-03-31,10,911.01,14,0,1,0,0
15758482,4,2026-04-30,7,336.6,11,1,0,1,0
15758482,5,2026-05-31,13,702.94,12,0,1,0,0
15758482,6,2026-06-30,8,604.03,10,1,0,1,0
15758171,1,2026-01-31,9,1349.3,15,0,1,1,0
15758171,2,2026-02-28,21,1518.42,12,1,0,1,0
15758171,3,2026-03-31,14,957.22,21,3,0,1,0
15758171,4,2026-04-30,9,393.92,16,0,1,1,0
15758171,5,2026-05-31,16,673.82,12,0,0,1,0
15758171,6,2026-06-30,14,804.06,13,2,1,1,0
15680346,1,2026-01-31,8,905.9,15,1,1,1,0
15680346,2,2026-02-28,8,364.45,10,1,0,1,0
15680346,3,2026-03-31,3,69.33,6,0,0,0,0
15680346,4,2026-04-30,7,639.94,13,0,0,0,0
15680346,5,2026-05-31,7,966.05,11,0,0,1,0
15680346,6,2026-06-30,9,303.26,14,0,1,1,0
15649124,1,2026-01-31,14,1145.23,10,0,0,1,0
15649124,2,2026-02-28,7,304.02,11,1,0,1,0
15649124,3,2026-03-31,14,593.28,11,0,0,0,0
15649124,4,2026-04-30,11,932.97,13,1,1,1,0
15649124,5,2026-05-31,13,1372.94,15,0,0,0,0
15649124,6,2026-06-30,6,210.47,16,0,1,0,1
15812917,1,2026-01-31,19,944.65,17,0,0,1,0
15812917,2,2026-02-28,20,709.97,14,0,0,1,0
15812917,3,2026-03-31,25,2064.72,13,1,0,1,0
15812917,4,2026-04-30,23,1988.11,11,0,1,1,1
15812917,5,2026-05-31,15,891.61,11,0,0,0,1
15812917,6,2026-06-30,19,1427.11,14,1,0,1,0
15768455,1,2026-01-31,12,908.16,9,1,0,0,0
15768455,2,2026-02-28,23,1564.35,14,0,1,1,0
15768455,3,2026-03-31,24,581.79,17,0,0,1,0
15768455,4,2026-04-30,22,2124.87,14,0,0,1,0
15768455,5,2026-05-31,17,1794.19,10,0,0,0,0
15768455,6,2026-06-30,13,1140.34,13,0,1,1,0
15703059,1,2026-01-31,18,466.78,12,0,0,1,0
15703059,2,2026-02-28,6,873.66,11,0,1,1,1
15703059,3,2026-03-31,25,2308.93,12,0,1,0,0
15703059,4,2026-04-30,20,2598.83,8,0,0,0,1
15703059,5,2026-05-31,18,1769.42,10,0,0,0,0
15703059,6,2026-06-30,17,1838.91,15,0,0,0,0
15646196,1,2026-01-31,8,485.98,13,0,1,0,0
15646196,2,2026-02-28,7,164.89,12,1,1,0,0
15646196,3,2026-03-31,7,351.32,17,1,1,1,0
15646196,4,2026-04-30,8,308.93,17,0,0,1,1
15646196,5,2026-05-31,7,760.95,11,0,1,1,0
15646196,6,2026-06-30,12,1036.94,17,1,1,0,0
15585451,1,2026-01-31,18,988.88,21,0,0,1,0
15585451,2,2026-02-28,18,2409.38,8,0,1,0,0
15585451,3,2026-03-31,14,1268.83,12,0,0,0,0
15585451,4,2026-04-30,11,1179.58,15,0,1,1,0
15585451,5,2026-05-31,20,461.28,14,1,0,0,0
15585451,6,2026-06-30,14,474.61,9,0,0,0,0
15714057,1,2026-01-31,7,389.98,9,0,0,1,0
15714057,2,2026-02-28,6,208.74,11,0,0,0,1
15714057,3,2026-03-31,5,297.33,17,0,1,1,0
15714057,4,2026-04-30,10,312.45,15,1,0,1,1
15714057,5,2026-05-31,7,959.91,14,0,0,0,1
15714057,6,2026-06-30,10,1420.16,12,1,0,1,1
15748473,1,2026-01-31,7,522.89,12,2,1,1,0
15748473,2,2026-02-28,11,693.06,7,0,1,0,0
15748473,3,2026-03-31,12,1310.48,12,0,0,1,0
15748473,4,2026-04-30,3,238.35,11,0,0,1,0
15748473,5,2026-05-31,15,1073.25,11,0,0,1,0
15748473,6,2026-06-30,9,462.3,18,0,0,1,0
15785782,1,2026-01-31,15,1401.07,9,2,0,1,0
15785782,2,2026-02-28,17,466.45,11,1,1,0,1
15785782,3,2026-03-31,16,1130.93,14,2,0,1,0
15785782,4,2026-04-30,21,2714.72,10,0,0,1,0
15785782,5,2026-05-31,14,1820.69,9,0,1,1,0
15785782,6,2026-06-30,18,2457.75,16,0,0,0,0
15693233,1,2026-01-31,21,1717.0,12,0,0,1,0
15693233,2,2026-02-28,19,1107.98,13,0,1,1,0
15693233,3,2026-03-31,26,1506.87,9,1,0,0,0
15693233,4,2026-04-30,21,803.76,6,1,0,1,1
15693233,5,2026-05-31,14,1966.97,10,0,0,1,0
15693233,6,2026-06-30,23,3122.03,9,1,0,1,0
15757521,1,2026-01-31,19,1744.59,5,1,0,1,0
15757521,2,2026-02-28,22,1278.96,9,0,1,1,0
15757521,3,2026-03-31,12,1471.64,10,1,0,1,0
15757521,4,2026-04-30,19,1698.81,11,0,0,1,0
15757521,5,2026-05-31,24,615.96,9,0,1,1,0
15757521,6,2026-06-30,23,1557.43,16,1,1,1,0
15812513,1,2026-01-31,6,442.4,10,2,0,1,0
15812513,2,2026-02-28,6,528.42,2,1,0,1,0
15812513,3,2026-03-31,11,901.07,15,1,0,1,0
15812513,4,2026-04-30,4,450.98,10,0,1,0,1
15812513,5,2026-05-31,8,177.22,10,1,0,1,1
15812513,6,2026-06-30,8,1164.94,8,1,0,1,1
15674950,1,2026-01-31,14,1758.15,10,0,1,0,1
15674950,2,2026-02-28,12,1134.79,12,0,0,0,0
15674950,3,2026-03-31,6,478.22,14,0,0,1,0
15674950,4,2026-04-30,9,308.55,11,0,0,1,0
15674950,5,2026-05-31,8,468.09,14,0,1,1,0
15674950,6,2026-06-30,12,933.71,16,0,0,1,0
15678572,1,2026-01-31,13,1730.7,8,1,0,1,0
15678572,2,2026-02-28,7,577.5,11,1,1,1,0
15678572,3,2026-03-31,5,140.57,10,2,0,1,1
15678572,4,2026-04-30,5,329.48,13,0,0,1,1
15678572,5,2026-05-31,8,167.07,6,1,0,1,0
15678572,6,2026-06-30,7,755.03,11,0,0,0,0
15713608,1,2026-01-31,14,744.53,11,0,1,1,0
15713608,2,2026-02-28,15,2209.48,24,0,1,1,0
15713608,3,2026-03-31,14,1605.12,14,1,0,0,0
15713608,4,2026-04-30,22,2826.02,16,0,0,1,1
15713608,5,2026-05-31,23,2326.99,5,0,1,0,0
15713608,6,2026-06-30,19,834.61,13,1,0,0,0
15579262,1,2026-01-31,8,1097.47,13,1,1,1,0
15579262,2,2026-02-28,11,1179.57,11,0,0,0,1
15579262,3,2026-03-31,6,372.71,4,1,1,0,1
15579262,4,2026-04-30,13,340.25,16,1,1,1,0
15579262,5,2026-05-31,6,122.84,8,0,1,1,0
15579262,6,2026-06-30,17,2202.8,13,1,1,1,1
15610426,1,2026-01-31,15,854.63,11,1,0,1,0
15610426,2,2026-02-28,22,2194.65,15,0,0,1,0
15610426,3,2026-03-31,17,545.93,13,0,0,1,1
15610426,4,2026-04-30,19,1609.57,16,2,0,1,0
15610426,5,2026-05-31,17,2028.18,10,0,1,0,0
15610426,6,2026-06-30,14,1970.76,10,1,0,1,1
15776454,1,2026-01-31,5,169.49,13,0,0,0,0
15776454,2,2026-02-28,6,592.72,12,0,1,1,0
15776454,3,2026-03-31,6,171.25,7,1,1,0,0
15776454,4,2026-04-30,7,928.16,10,1,1,0,0
15776454,5,2026-05-31,2,136.47,9,1,0,1,0
15776454,6,2026-06-30,3,219.84,10,2,0,1,0
15771483,1,2026-01-31,18,2238.76,11,1,0,1,0
15771483,2,2026-02-28,23,2025.18,10,1,1,0,0
15771483,3,2026-03-31,27,1092.74,14,0,0,0,0
15771483,4,2026-04-30,17,1977.65,13,1,0,0,0
15771483,5,2026-05-31,19,1345.49,13,0,1,1,1
15771483,6,2026-06-30,24,3006.33,11,0,0,0,1
15648489,1,2026-01-31,15,1906.2,13,1,0,1,0
15648489,2,2026-02-28,13,1347.02,7,1,0,0,0
15648489,3,2026-03-31,10,836.98,10,0,0,1,0
15648489,4,2026-04-30,13,1381.55,5,1,0,1,0
15648489,5,2026-05-31,6,133.17,1,1,1,1,0
15648489,6,2026-06-30,4,283.77,10,0,0,1,0
15646609,1,2026-01-31,7,364.64,9,1,1,1,0
15646609,2,2026-02-28,13,464.97,16,0,0,1,0
15646609,3,2026-03-31,4,468.28,18,1,0,0,0
15646609,4,2026-04-30,11,719.73,12,0,0,0,0
15646609,5,2026-05-31,7,563.93,9,1,0,0,1
15646609,6,2026-06-30,11,1391.63,4,0,0,0,0
15693203,1,2026-01-31,17,2243.28,15,0,0,0,0
15693203,2,2026-02-28,15,1966.03,9,1,0,1,1
15693203,3,2026-03-31,20,1137.53,10,0,0,1,0
15693203,4,2026-04-30,16,2310.67,13,0,1,0,1
15693203,5,2026-05-31,13,775.72,11,0,0,1,0
15693203,6,2026-06-30,19,1849.0,10,0,0,1,1
15813067,1,2026-01-31,7,505.15,14,0,0,1,0
15813067,2,2026-02-28,6,799.23,9,0,0,1,0
15813067,3,2026-03-31,9,738.57,12,1,0,0,0
15813067,4,2026-04-30,9,1165.62,11,2,1,0,0
15813067,5,2026-05-31,8,802.58,11,0,0,1,1
