customer_id,segment
15625623,Loyalist
15748123,Loyalist
15648735,Champion
15634974,At Risk
15713378,Loyalist
15753370,Loyalist
15782659,Promising
15583364,Loyalist
15625942,At Risk
15720284,Loyalist
15679642,Champion
15628007,Promising
15661974,Promising
15689341,At Risk
15607993,Promising
15693267,Loyalist
15769522,Promising
15755825,Loyalist
15598175,Loyalist
15744327,Loyalist
15798666,Champion
15577064,Promising
15759436,At Risk
15690231,Promising
15751561,At Risk
15739068,Loyalist
15758056,Promising
15742269,Promising
15726490,Loyalist
15738411,Loyalist
15727919,Loyalist
15709396,Champion
15654106,Champion
15621653,Loyalist
15598086,At Risk
15752300,Loyalist
15658693,Promising
15631838,Loyalist
15803804,Loyalist
15578809,Promising
15752026,Loyalist
15723706,Promising
15752838,Champion
15569571,At Risk
15769703,At Risk
15679770,At Risk
15791102,At Risk
15655192,Promising
15709487,Loyalist
15687130,Promising
15755178,At Risk
15634772,Promising
15617197,Loyalist
15631240,Champion
15784301,Promising
15631310,Loyalist
15756560,At Risk
15732270,Loyalist
15739357,Promising
15771540,Loyalist
15567486,Loyalist
15714634,Loyalist
15727021,Champion
15650670,Promising
15711834,Loyalist
15729763,Promising
15646566,Loyalist
15645463,Loyalist
15672144,Loyalist
15596088,Loyalist
15614878,Loyalist
15635240,Promising
15775905,Loyalist
15700657,Promising
15611905,Loyalist
15652527,Loyalist
15785865,Champion
15645942,Promising
15688691,Champion
15592736,At Risk
15673529,Loyalist
15724145,Loyalist
15704629,Promising
15597896,Promising
15731790,Loyalist
15634719,Promising
15703205,Loyalist
15567333,Loyalist
15754537,Promising
15612030,Champion
15573242,Loyalist
15601892,Champion
15663885,Loyalist
15701096,Loyalist
15710450,Loyalist
15790846,Promising
15658956,Champion
15755223,At Risk
15787318,At Risk
15737310,Loyalist
15763665,Loyalist
15668818,Promising
15765812,Promising
15704844,Loyalist
15744582,At Risk
15616700,Champion
15683521,Promising
15583049,Loyalist
15643752,Loyalist
15620398,Loyalist
15715707,Loyalist
15814209,Promising
15733768,Promising
15755242,Promising
15729412,Loyalist
15746564,Loyalist
15588446,Loyalist
15665221,Champion
15640846,At Risk
15700209,Loyalist
15658360,Loyalist
15602735,At Risk
15724834,Promising
15800062,At Risk
15685300,Loyalist
15760102,Loyalist
15787026,Promising
15653696,Loyalist
15788946,Loyalist
15600724,Loyalist
15574324,Promising
15707144,Loyalist
15775891,Promising
15711789,Loyalist
15600879,Loyalist
15681196,Promising
15716000,Promising
15766776,Promising
15680278,Loyalist
15688637,Loyalist
15591179,Promising
15677435,Promising
15698619,Champion
15581036,Loyalist
15622117,Loyalist
15599301,Loyalist
15581548,Loyalist
15586870,Loyalist
15735263,Loyalist
15765322,Loyalist
15582944,Loyalist
15687162,At Risk
15644962,Loyalist
15612615,Loyalist
15813439,Loyalist
15604544,Loyalist
15761348,Promising
15785078,Loyalist
15759874,Loyalist
15643658,At Risk
15713267,Loyalist
15737782,Loyalist
15815490,At Risk
15679410,At Risk
15756241,Promising
15688409,Promising
15742272,Loyalist
15717898,Promising
15769582,Loyalist
15635660,Loyalist
15576723,Champion
15591577,Loyalist
15582325,At Risk
15693947,Loyalist
15760446,Loyalist
15611105,Champion
15630920,Promising
15574910,At Risk
15756472,Loyalist
15682890,Loyalist
15641994,Promising
15733297,Loyalist
15767793,Loyalist
15725698,Loyalist
15813532,Loyalist
15576760,Loyalist
15732102,Loyalist
15739046,Loyalist
15631927,Loyalist
15672115,Champion
15618765,Promising
15679148,Loyalist
15728474,Loyalist
15636999,Loyalist
15754261,Promising
15629150,Promising
15736274,Loyalist
15627697,Promising
15721585,Loyalist
15639946,At Risk
15792176,Promising
15699450,Champion
15729954,At Risk
15600103,Loyalist
15786200,Loyalist
15797010,Promising
15670172,Loyalist
15627352,At Risk
15622494,Promising
15585835,Loyalist
15595071,Loyalist
15628203,Loyalist
15667190,Promising
15780212,Loyalist
15766869,Promising
15775741,Champion
15628170,Loyalist
15701318,Loyalist
15710928,Loyalist
15682547,Promising
15631170,Loyalist
15648702,Champion
15783444,Loyalist
15809178,Loyalist
15806688,At Risk
15576824,At Risk
15675422,Loyalist
15681550,Loyalist
15812628,Loyalist
15597951,Loyalist
15807045,Loyalist
15581748,Promising
15770420,Champion
15608230,Promising
15730339,Loyalist
15712584,Champion
15592816,At Risk
15641480,Loyalist
15708505,Champion
15791131,Promising
15618225,Loyalist
15644724,Loyalist
15662098,At Risk
15723894,At Risk
15787699,Loyalist
15687738,Loyalist
15576126,Promising
15658889,Loyalist
15667046,Loyalist
15669957,Loyalist
15655794,Champion
15599829,Champion
15753332,At Risk
15671124,Loyalist
15767474,At Risk
15720671,Champion
15626787,Loyalist
15774491,Loyalist
15579647,Promising
15625522,Champion
15765806,Promising
15566708,At Risk
15668347,Loyalist
15575214,Loyalist
15591123,Promising
15573280,Champion
15589018,Loyalist
15654495,Loyalist
15597265,Champion
15733876,Champion
15677217,Promising
15747265,Loyalist
15713379,Loyalist
15730433,Promising
15693347,Loyalist
15715465,Loyalist
15680736,Champion
15610765,Promising
15650034,Promising
15782468,Loyalist
15685109,Loyalist
15776233,At Risk
15761141,Champion
15781702,Champion
15790235,Champion
15641416,Champion
15775234,Loyalist
15659475,Loyalist
15642202,Loyalist
15771417,Loyalist
15585100,Loyalist
15700487,At Risk
15726589,Promising
15747503,Promising
15595883,Loyalist
15663826,Loyalist
15742820,Promising
15624793,Loyalist
15597930,At Risk
15665110,Loyalist
15770719,Loyalist
15731327,Promising
15576044,Loyalist
15775662,Loyalist
15646817,At Risk
15596060,Loyalist
15723299,Loyalist
15636982,Loyalist
15751175,Promising
15618936,At Risk
15787529,Promising
15780128,Loyalist
15615991,Loyalist
15757001,Promising
15595388,Champion
15699550,Champion
15581620,At Risk
15600934,At Risk
15738672,Promising
15721307,Promising
15619280,Loyalist
15768244,Champion
15806837,Loyalist
15643496,Loyalist
15813916,Promising
15626385,Champion
15603582,Loyalist
15764351,Loyalist
15667938,Champion
15576360,Promising
15628813,Loyalist
15584190,Champion
15716449,Loyalist
15759913,Champion
15701555,Promising
15758482,Promising
15758171,Loyalist
15680346,Loyalist
15649124,Loyalist
15812917,Champion
15768455,Champion
15703059,Loyalist
15646196,Promising
15585451,Promising
15714057,Loyalist
15748473,Loyalist
15785782,Promising
15693233,Champion
15757521,Promising
15812513,At Risk
15674950,Loyalist
15678572,Loyalist
15713608,Loyalist
15579262,Loyalist
15610426,Loyalist
15776454,At Risk
15771483,Champion
15648489,Loyalist
15646609,Promising
15693203,Loyalist
15813067,At Risk
15769829,Loyalist
15662434,Loyalist
15773503,Loyalist
15705890,At Risk
15711398,Loyalist
15752375,Loyalist
15659175,Loyalist
15597033,Loyalist
15590228,Loyalist
15631848,Loyalist
15654211,Promising
15707968,Loyalist
15594084,Loyalist
15651093,Promising
15798824,Promising
15671591,At Risk
15707189,Promising
15733581,Loyalist
15641640,Loyalist
15585284,Loyalist
15617866,Loyalist
15667751,Promising
15669411,At Risk
15789425,Loyalist
15570943,Promising
15685829,Loyalist
15721917,Loyalist
15776047,Loyalist
15716024,Loyalist
15675328,Loyalist
15604314,Promising
15658339,Promising
15630402,Loyalist
15689616,Loyalist
15774224,Loyalist
15701291,Loyalist
15719606,At Risk
15644119,Loyalist
15646859,Loyalist
15606836,Promising
15664150,Loyalist
15624510,At Risk
15810944,Loyalist
15668575,At Risk
15603246,Promising
15804002,Promising
15728773,Champion
15598044,Loyalist
15694829,Loyalist
15600575,Loyalist
15727311,Promising
15570769,Loyalist
15606274,Champion
15746139,Promising
15704987,At Risk
15628972,At Risk
15697686,Champion
15733883,Loyalist
15617482,At Risk
15704583,At Risk
15621083,Champion
15649487,Loyalist
15736760,Loyalist
15714658,Loyalist
15599081,Loyalist
15705113,Loyalist
15631159,Loyalist
15792818,Loyalist
15633531,Loyalist
15744529,Champion
15669656,Loyalist
15581198,Promising
15729054,Loyalist
15573452,Loyalist
15776733,Loyalist
15724858,At Risk
15713144,At Risk
15690188,Loyalist
15689425,Loyalist
15671766,Loyalist
15782806,Loyalist
15764419,Loyalist
15591915,Promising
15772798,Loyalist
15792008,Champion
15715541,Loyalist
15639277,Loyalist
15798850,Loyalist
15776348,Loyalist
15727696,Promising
15793813,Loyalist
15694395,Promising
15764195,Loyalist
15744919,Promising
15671655,Champion
15654901,At Risk
15649136,Champion
15775562,Loyalist
15807481,Promising
15642885,Loyalist
15789109,Loyalist
15814004,Promising
15673619,Loyalist
15595135,Loyalist
15583681,Champion
15605000,At Risk
15718071,Loyalist
15679760,At Risk
15654574,Loyalist
15577178,At Risk
15595324,At Risk
15756932,Champion
15726358,Loyalist
15595228,Loyalist
15782530,Promising
15592877,Loyalist
15651983,Loyalist
15746737,Loyalist
15774179,Champion
15667265,Loyalist
15655123,At Risk
15595917,Promising
15668385,Promising
15709476,Loyalist
15711218,Promising
15798659,Loyalist
15663939,Loyalist
15694946,Champion
15631912,Loyalist
15768816,Promising
15682268,Promising
15684801,At Risk
15636428,At Risk
15809823,Promising
15699284,At Risk
15786993,Loyalist
15709441,Loyalist
15710257,Loyalist
15582492,Promising
15575694,At Risk
15756820,Loyalist
15766289,At Risk
15593014,Promising
15584545,Loyalist
15675949,Loyalist
15672091,Promising
15801658,Loyalist
15706185,Loyalist
15789863,Loyalist
15720943,At Risk
15697997,Loyalist
15665416,Loyalist
15660200,Promising
15619653,At Risk
15773447,Loyalist
15739160,Loyalist
15689237,Loyalist
15679297,Loyalist
15591433,Loyalist
15642725,Loyalist
15701962,Promising
15811613,Loyalist
15741049,Champion
15724423,Loyalist
15574305,Loyalist
15678168,Champion
15697020,Promising
15610801,Loyalist
15745232,Champion
15722758,Loyalist
15792102,Loyalist
15675185,Promising
15801247,Loyalist
15725660,Promising
15638963,Loyalist
15800061,At Risk
15578006,Champion
15668504,Promising
15687491,At Risk
15610403,Promising
15741094,Promising
15807909,At Risk
15666141,Champion
15617134,Loyalist
15783029,Champion
15622833,Loyalist
15746422,Promising
15750839,Promising
15749130,Promising
15779862,Loyalist
15767871,Champion
15679651,Promising
15576219,Loyalist
15699247,Loyalist
15619087,Promising
15605327,Promising
15610140,Loyalist
15791174,Promising
15602373,Loyalist
15762605,Promising
15598840,Promising
15744279,Champion
15670619,Loyalist
15599533,Champion
15757837,Loyalist
15697574,At Risk
15578738,Loyalist
15762228,Loyalist
15614827,Loyalist
15789815,Loyalist
15579781,Loyalist
15587013,Loyalist
15570932,Champion
15794661,Promising
15581654,Champion
15644296,Loyalist
15614420,Promising
15609653,Loyalist
15594577,Champion
15584114,Promising
15673367,Loyalist
15685576,Champion
15774727,Promising
15694288,Loyalist
15603319,Promising
15759066,Loyalist
15814816,Loyalist
15724402,Loyalist
15571059,At Risk
15674206,Champion
15715160,Promising
15730448,Loyalist
15662067,Loyalist
15779581,Loyalist
15662901,Promising
15689751,Promising
15667742,Loyalist
15738448,Loyalist
15680243,Loyalist
15745083,At Risk
15708228,Loyalist
15628523,Loyalist
15708196,Loyalist
15735549,Loyalist
15809347,Loyalist
15660866,Loyalist
15766609,At Risk
15654230,Loyalist
15794566,Loyalist
15800890,Champion
15697424,Promising
15724536,Promising
15735878,At Risk
15707596,Champion
15657163,Promising
15622478,At Risk
15779529,Champion
15636023,Loyalist
15582066,Loyalist
15666675,Loyalist
15732987,Loyalist
15789432,Loyalist
15663161,At Risk
15694879,Loyalist
15593715,Loyalist
15575002,Loyalist
15622171,Loyalist
15795224,Loyalist
15685346,Loyalist
15691808,Loyalist
15721007,Loyalist
15794253,Champion
15694453,Champion
15813113,At Risk
15614187,Loyalist
15619407,Loyalist
15646227,Promising
15660541,Loyalist
15753874,Loyalist
15617877,Promising
15772073,At Risk
15701537,Promising
15736228,Loyalist
15780572,Loyalist
15769596,Promising
15586996,Champion
15722061,Loyalist
15638003,Promising
15775590,At Risk
15730688,Champion
15753102,Loyalist
15810075,Champion
15723373,Loyalist
15795298,Champion
15584320,Loyalist
15724161,At Risk
15750056,Loyalist
15609637,Champion
15794493,Champion
15569641,Loyalist
15815236,Loyalist
15811177,Loyalist
15680587,Loyalist
15672821,Loyalist
15767681,Champion
15600379,Loyalist
15801336,Loyalist
15721592,Loyalist
15581282,Loyalist
15746203,Loyalist
15583137,Champion
15680752,Promising
15688172,Loyalist
15791373,Promising
15589449,At Risk
15692819,Promising
15727467,Loyalist
15734312,Champion
15764604,At Risk
15613014,Promising
15759684,Champion
15609669,Loyalist
15685536,Loyalist
15750447,At Risk
15663249,Loyalist
15638646,Promising
15734161,Loyalist
15631070,Loyalist
15761950,Loyalist
15649668,Champion
15713912,Loyalist
15586757,Loyalist
15596522,Promising
15625395,Loyalist
15760570,Loyalist
15566689,Champion
15725794,At Risk
15673539,Loyalist
15705298,Promising
15675791,Loyalist
15747043,Loyalist
15736397,Promising
15678201,Promising
15720745,Loyalist
15637593,Loyalist
15598070,Loyalist
15787550,Loyalist
15603942,At Risk
15733973,Loyalist
15596761,At Risk
15652400,Promising
15717893,Loyalist
15622585,Loyalist
15733964,Promising
15753861,Promising
15747097,Loyalist
15594762,Promising
15667417,Loyalist
15684861,Loyalist
15742204,Loyalist
15623502,Loyalist
15774872,Loyalist
15611191,Champion
15674331,Loyalist
15619465,Promising
15575247,Promising
15695679,Promising
15713463,Promising
15785170,Promising
15796351,Promising
15639576,Loyalist
15693264,Champion
15589715,At Risk
15769902,Champion
15587177,Loyalist
15814553,Loyalist
15601550,Loyalist
15664907,At Risk
15612465,Champion
15810800,Promising
15665760,Champion
15588080,At Risk
15776844,Loyalist
15717560,At Risk
15629739,Loyalist
15729908,Loyalist
15716781,Loyalist
15646936,Promising
15768151,Loyalist
15579212,At Risk
15721835,Loyalist
15800515,Loyalist
15591279,Loyalist
15587419,Champion
15750335,At Risk
15699619,Loyalist
15606472,Loyalist
15778368,At Risk
15671387,Loyalist
15573926,Loyalist
15709183,Loyalist
15577514,Loyalist
15778830,Promising
15768072,Promising
15768293,Loyalist
15654456,At Risk
15807525,Promising
15574372,Loyalist
15671249,Promising
15779744,Promising
15624755,Loyalist
15611430,At Risk
15774744,Loyalist
15629885,Loyalist
15708791,Loyalist
15793890,Loyalist
15646091,Loyalist
15596984,Loyalist
15800215,Loyalist
15577806,Promising
15749381,Promising
15683758,Loyalist
15670615,Loyalist
15715622,Loyalist
15707634,Promising
15806901,Promising
15775335,At Risk
15724150,Loyalist
15627220,Loyalist
15672330,Promising
15668521,Promising
15807837,Loyalist
15592570,Loyalist
15748589,Loyalist
15635893,Champion
15757632,Promising
15691863,Loyalist
15706071,Promising
15654296,Loyalist
15755018,Loyalist
15594041,Promising
15670587,Loyalist
15724527,Champion
15801904,Promising
15658195,Loyalist
15630113,Loyalist
15784320,Loyalist
15676513,Loyalist
15574072,Loyalist
15633854,Loyalist
15618566,Champion
15733014,Champion
15753343,Promising
15746076,At Risk
15608226,Loyalist
15605684,Loyalist
15638988,Champion
15628767,Loyalist
15737977,Champion
15758116,At Risk
15575119,Loyalist
15625126,Champion
15567114,Promising
15672242,Promising
15681327,Champion
15802585,Loyalist
15740630,Promising
15815420,Loyalist
15711468,Champion
15799626,Loyalist
15659325,Loyalist
15651352,Promising
15684925,Loyalist
15657439,Loyalist
15574122,Loyalist
15720508,Loyalist
15599078,Loyalist
15702300,Loyalist
15660735,Loyalist
15671390,Loyalist
15647385,At Risk
15739223,Loyalist
15631305,Loyalist
15809263,Loyalist
15640866,Loyalist
15775663,Champion
15631800,Loyalist
15654292,Loyalist
15648320,Loyalist
15726747,Loyalist
15694510,At Risk
15572291,Loyalist
15603465,At Risk
15685628,Promising
15792729,Loyalist
15767414,Promising
15568044,Champion
15751333,Promising
15623062,Loyalist
15713621,Champion
15670668,Loyalist
15750638,Loyalist
15747878,Loyalist
15726796,Loyalist
15754952,At Risk
15652192,Loyalist
15681924,Promising
15763544,At Risk
15764431,At Risk
15684010,Promising
15648881,Promising
15733303,Loyalist
15643294,Loyalist
15749905,At Risk
15625175,Loyalist
15643967,Loyalist
15578251,Promising
15772573,Promising
15733234,Loyalist
15721582,Loyalist
15628219,Loyalist
15571302,Loyalist
15637178,Champion
15601184,Loyalist
15629511,At Risk
15570629,Loyalist
15665766,Champion
15693732,Champion
15765982,Loyalist
15582016,Loyalist
15798024,Loyalist
15588622,Loyalist
15724863,At Risk
15618213,Loyalist
15780411,At Risk
15725429,Loyalist
15600626,Champion
15668460,Champion
15576263,Loyalist
15720354,Loyalist
15691624,Promising
15793196,Champion
15633352,Loyalist
15750874,Loyalist
15588923,Loyalist
15715745,Loyalist
15611800,Champion
15576928,Promising
15793693,Loyalist
15581252,Loyalist
15797760,Loyalist
15790564,Champion
15593736,At Risk
15595937,Promising
15815628,Loyalist
15782802,Loyalist
15627412,Loyalist
15734609,Promising
15710689,Loyalist
15565806,Loyalist
15815530,Loyalist
15632272,Promising
15684103,Champion
15654519,Promising
15767722,Promising
15654346,Promising
15660147,Loyalist
15814998,Loyalist
15802207,Loyalist
15658668,At Risk
15715079,Loyalist
15570360,Loyalist
15674678,Loyalist
15780925,Promising
15688193,Loyalist
15778219,Loyalist
15696514,Loyalist
15712303,Loyalist
15719090,Loyalist
15735632,Loyalist
15619436,Loyalist
15722404,Loyalist
15662063,Loyalist
15745605,Promising
15636658,Promising
15784130,Loyalist
15606755,At Risk
15801699,Loyalist
15784097,Promising
15764654,Champion
15612092,Loyalist
15610903,Loyalist
15705777,Loyalist
15661936,Loyalist
15700864,Promising
15722965,Loyalist
15737521,Loyalist
15814465,Promising
15580988,Champion
15789974,Loyalist
15713370,Loyalist
15748673,Loyalist
15754919,Champion
15641662,Loyalist
15813422,Loyalist
15713596,Promising
15791216,Loyalist
15689031,Loyalist
15763704,Promising
15631339,Loyalist
15771509,Promising
15769586,Promising
15656096,Loyalist
15585280,Promising
15743582,Loyalist
15761692,Champion
15627840,Promising
15778861,Loyalist
15770554,Loyalist
15806956,Promising
15701908,Loyalist
15736990,Loyalist
15743714,At Risk
15807993,Promising
15644686,Champion
15677377,Loyalist
15626412,Champion
15643679,Promising
15728456,Loyalist
15630661,Loyalist
15734044,Loyalist
15705001,Loyalist
15809817,Loyalist
15809137,Loyalist
15751593,Loyalist
15626491,Loyalist
15765461,At Risk
15568120,Loyalist
15787161,At Risk
15812324,Promising
15588944,At Risk
15694253,Champion
15759566,Champion
15675675,Loyalist
15802060,Loyalist
15660505,At Risk
15782630,Loyalist
15700710,Loyalist
15742834,Promising
15806511,Champion
15608166,Loyalist
15614230,Loyalist
15729958,Promising
15800814,Promising
15674727,Loyalist
15657779,Loyalist
15801395,Loyalist
15757911,Promising
15665340,Champion
15787151,Champion
15757821,Promising
15600688,Loyalist
15594878,Loyalist
15569248,Loyalist
15812706,Loyalist
15645045,Champion
15766746,Loyalist
15700383,Champion
15632551,Loyalist
15795129,Loyalist
15650545,Loyalist
15612769,Loyalist
15710853,Loyalist
15623712,At Risk
15653251,At Risk
15755077,Promising
15808557,Loyalist
15614687,Loyalist
15626882,Loyalist
15748034,Loyalist
15632324,Champion
15761023,Promising
15761453,Loyalist
15646726,Loyalist
15637169,Loyalist
15636024,Loyalist
15801218,Loyalist
15642655,Promising
15690130,Loyalist
15653753,Loyalist
15641359,Loyalist
15776827,Loyalist
15647725,At Risk
15648455,At Risk
15580629,Loyalist
15730161,Loyalist
15626612,Loyalist
15662865,Promising
15629094,Promising
15651823,At Risk
15594827,Promising
15786392,Loyalist
15727353,At Risk
15733777,Loyalist
15614302,Loyalist
15723263,Loyalist
15687270,Champion
15803121,At Risk
15598700,Loyalist
15741875,Loyalist
15631709,Promising
15672970,Loyalist
15761670,At Risk
15706005,At Risk
15790336,Loyalist
15754267,Loyalist
15791988,Loyalist
15683375,Loyalist
15625151,Loyalist
15635285,Champion
15574296,Promising
15711618,Promising
15670943,Loyalist
15634359,Loyalist
15586629,Loyalist
15588461,Loyalist
15773221,Loyalist
15664227,Loyalist
15741745,Champion
15652626,At Risk
15599410,Promising
15571958,Loyalist
15785406,At Risk
15687884,Loyalist
15621685,Promising
15628886,Loyalist
15699325,Loyalist
15578369,Loyalist
15654156,Loyalist
15707199,Promising
15671630,Promising
15632079,Loyalist
15767921,Loyalist
15573599,Champion
15747208,At Risk
15582762,Promising
15772528,At Risk
15755798,Loyalist
15788683,Loyalist
15616922,Promising
15771855,Loyalist
15601873,Loyalist
15657868,Loyalist
15711716,At Risk
15734246,Champion
15792151,Loyalist
15770159,Champion
15747649,Promising
15639357,At Risk
15738907,At Risk
15663446,Loyalist
15750867,At Risk
15715939,Promising
15763806,Loyalist
15637993,Loyalist
15720338,Champion
15627162,Loyalist
15596710,Promising
15781678,Loyalist
15634968,Loyalist
15609475,Loyalist
15573319,Loyalist
15738291,At Risk
15782456,At Risk
15794841,Loyalist
15684696,Loyalist
15629846,At Risk
15674442,Loyalist
15571689,Loyalist
15730469,Loyalist
15809320,At Risk
15684367,Loyalist
15793049,At Risk
15603665,Promising
15613623,Loyalist
15569572,Champion
15698791,At Risk
15626233,Loyalist
15607263,Loyalist
15610900,At Risk
15624775,Promising
15691703,Loyalist
15745355,Loyalist
15724955,Loyalist
15628999,Loyalist
15654341,Loyalist
15744240,Promising
15632365,Loyalist
15729689,Champion
15759284,Loyalist
15602124,Champion
15661903,Loyalist
15664668,Loyalist
15736431,Promising
15748639,Champion
15628123,Loyalist
15602731,Loyalist
15794137,Promising
15748696,Loyalist
15725068,Champion
15807340,Loyalist
15586133,Promising
15576185,Promising
15660809,Loyalist
15616666,Champion
15706904,Loyalist
15606915,Loyalist
15749693,Loyalist
15791743,Promising
15796480,Promising
15790442,Promising
15609458,Loyalist
15593897,Champion
15604576,Loyalist
15666270,Promising
15572626,Champion
15727197,At Risk
15714006,Promising
15642137,Loyalist
15665327,Promising
15626806,Promising
15662578,Promising
15790829,At Risk
15654959,Loyalist
15760244,Loyalist
15715394,Loyalist
15722246,Loyalist
15609704,Loyalist
15757628,Loyalist
15633586,Loyalist
15565796,At Risk
15717935,Loyalist
15577700,Champion
15747345,Champion
15678317,Promising
15698335,Loyalist
15768451,At Risk
15753213,Loyalist
15769645,Loyalist
15657565,Loyalist
15620323,Loyalist
15679983,Loyalist
15812616,At Risk
15601796,Promising
15729489,Loyalist
15613216,Promising
15657937,Promising
15815428,Loyalist
15640409,Promising
15699492,Promising
15623536,Promising
15707551,Champion
15577999,At Risk
15788775,Loyalist
15758362,Loyalist
15807961,Loyalist
15710978,Promising
15703541,Loyalist
15626474,Promising
15608344,At Risk
15768367,Loyalist
15806210,Loyalist
15697702,Promising
15689152,Loyalist
15568573,Loyalist
15689598,Loyalist
15713374,Loyalist
15679733,Promising
15759274,Loyalist
15607748,Champion
15607577,Loyalist
15813697,Promising
15801125,Promising
15777855,Champion
15635396,Loyalist
15698031,Loyalist
15678944,Loyalist
15718507,Loyalist
15808334,Promising
15804709,Loyalist
15645835,Champion
15738166,Loyalist
15675360,Loyalist
15793042,Promising
15630106,Promising
15810385,Promising
15578211,Champion
15572792,Loyalist
15620030,Promising
15783541,Loyalist
15679284,At Risk
15582910,Loyalist
15688337,Loyalist
15734970,Loyalist
15759140,Loyalist
15643042,Promising
15773868,Loyalist
15615820,Loyalist
15730273,Loyalist
15724890,Loyalist
15765952,Loyalist
15685920,Promising
15663263,At Risk
15568953,Promising
15643361,Champion
15699486,Loyalist
15747854,At Risk
15691785,At Risk
15709004,Loyalist
15652218,Promising
15697127,Promising
15658486,Loyalist
15694160,Promising
15685290,At Risk
15701042,Promising
15680449,Promising
15599860,Loyalist
15723169,Loyalist
15803842,Loyalist
15728224,Loyalist
15644174,Loyalist
15707110,Promising
15765415,Loyalist
15756751,Promising
15795151,Loyalist
15632859,Champion
15584037,At Risk
15621409,Loyalist
15581102,Champion
15578096,Loyalist
15669887,Loyalist
15621834,Promising
15655341,Loyalist
15685314,Promising
15653997,Loyalist
15629551,Champion
15651264,At Risk
15760825,Promising
15597394,Promising
15740383,Loyalist
15670562,Loyalist
15698117,Promising
15694805,Promising
15746802,Loyalist
15589428,Loyalist
15790267,Loyalist
15665402,Loyalist
15642093,Loyalist
15666181,Promising
15602554,Champion
15724251,Loyalist
15740147,Loyalist
15718289,At Risk
15763148,Loyalist
15685245,Loyalist
15626985,Promising
15585823,Loyalist
15728167,Promising
15762928,Loyalist
15751774,Loyalist
15654733,At Risk
15809777,Loyalist
15744200,Promising
15720713,Champion
15695356,At Risk
15653315,Promising
15604792,Champion
15704819,Loyalist
15670859,Champion
15602797,At Risk
15662533,Loyalist
15778154,Loyalist
15806230,Promising
15662884,Promising
15750778,At Risk
15717185,Champion
15677804,At Risk
15568915,Loyalist
15736495,Loyalist
15737354,Champion
15667889,Loyalist
15577831,Loyalist
15729836,Promising
15775293,Loyalist
15697597,Promising
15639669,Loyalist
15631392,Champion
15580935,Loyalist
15590344,Loyalist
15653306,Promising
15805025,Loyalist
15658449,Loyalist
15694450,Loyalist
15605666,Loyalist
15615126,Loyalist
15726588,Loyalist
15645095,Loyalist
15808960,Loyalist
15729435,Champion
15656840,Loyalist
15659149,Promising
15585490,Loyalist
15674929,Loyalist
15746341,Champion
15662091,Loyalist
15620123,Loyalist
15616240,Loyalist
15624186,Loyalist
15605036,Loyalist
15805151,Promising
15753847,Loyalist
15653222,Champion
15757541,Loyalist
15726945,Champion
15794276,Loyalist
15568328,Champion
15604355,Promising
15735788,Champion
15618255,At Risk
15720941,Champion
15769110,At Risk
15576094,Promising
15756150,Promising
15719579,Champion
15748854,Loyalist
15612455,Loyalist
15664802,Loyalist
15735687,Promising
15664734,Loyalist
15767894,Champion
15666884,Loyalist
15750156,At Risk
15751120,Promising
15575748,Champion
15714610,Promising
15720305,Promising
15678129,At Risk
15566633,Champion
15680436,Loyalist
15674343,Champion
15658890,Loyalist
15599004,Promising
15726487,Loyalist
15698716,At Risk
15710527,Loyalist
15655590,At Risk
15732266,At Risk
15669326,Promising
15672246,Promising
15620276,At Risk
15640258,Champion
15740283,Promising
15759717,Loyalist
15620268,Loyalist
15743871,At Risk
15614491,Loyalist
15595047,Loyalist
15732334,Promising
15701206,Loyalist
15581280,Loyalist
15651943,Promising
15609545,Loyalist
15658548,Loyalist
15626008,Loyalist
15774133,Loyalist
15763798,Loyalist
15758013,Loyalist
15705765,At Risk
15648362,At Risk
15761102,Loyalist
15610165,Promising
15723717,Promising
15654611,Loyalist
15659736,At Risk
15603170,Loyalist
15786167,Loyalist
15671915,Loyalist
15794792,Loyalist
15652789,Champion
15739168,Loyalist
15719950,Loyalist
15743818,Champion
15717937,Loyalist
15602841,Loyalist
15619972,At Risk
15796114,Loyalist
15633546,Loyalist
15758755,Loyalist
15695168,Promising
15754342,Promising
15756610,Loyalist
15640917,Loyalist
15663164,At Risk
15616811,Promising
15610781,Loyalist
15600911,Promising
15629603,Champion
15714981,Loyalist
15775892,Loyalist
15782778,Loyalist
15786643,Champion
15595657,Loyalist
15743673,Promising
15634310,Loyalist
15790809,Loyalist
15668695,Loyalist
15669281,Loyalist
15621031,Loyalist
15720071,At Risk
15792180,Loyalist
15813894,Loyalist
15669490,Loyalist
15783030,Loyalist
15695792,Promising
15575676,Promising
15627665,At Risk
15814092,Promising
15695225,Champion
15615091,Champion
15794345,Champion
15726484,Loyalist
15650442,Loyalist
15714256,Loyalist
15778752,Champion
15601659,At Risk
15602811,Promising
15779414,Loyalist
15763097,Champion
15633666,Loyalist
15718789,Loyalist
15690620,Loyalist
15737071,Loyalist
15665062,Promising
15600692,Loyalist
15792064,At Risk
15811486,Champion
15626141,Promising
15738546,Loyalist
15677052,Promising
15656454,Loyalist
15645496,Loyalist
15612505,At Risk
15708513,Promising
15685654,Champion
15732307,Loyalist
15726814,Loyalist
15653776,At Risk
15597914,At Risk
15631603,Promising
15789753,Loyalist
15678034,At Risk
